name,county,ward_code,ward_name,political_party,gender
MADEY ABDINASIR ABDILLE,MANDERA,202,GUTICHA,THE NATIONAL VISION PARTY,Male
MADIALO SYLVESTER OTIENO,SIAYA,1163,USONGA,ORANGE DEMOCRATIC MOVEMENT,Male
MADOBE MAULUT KHALIF,LAMU,106,HINDI,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MADONGA ABDULRAHAMAN OMAR,MOMBASA,21,MTONGWE,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MADOTE FREDRICK ODHIAMBO,KISUMU,1190,KOLWA CENTRAL,INDEPENDENT,Male
MADUNDO MOHAMED,MOMBASA,22,SHIKA ADABU,INDEPENDENT,Male
MADZUNGU FESTUS SAHA,MOMBASA,12,MWAKIRUNGE,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAE COSMAS MAZERAH,KILIFI,69,KAMBE RIBE,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAE DZUMBE SARO,KILIFI,51,TEZO,INDEPENDENT,Male
MAECHE JUSTUS,NYAMIRA,1351,GESIMA,ORANGE DEMOCRATIC MOVEMENT,Male
MAEMA CHARLES MUTHUI KILONZI,KITUI,341,KIVOU,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAERA DIAZ ONDERI,KISII,1309,MOTICHO,DEMOCRATIC PARTY OF KENYA,Male
MAERA JACKSON NYACHAE,NYAMIRA,1365,ESISE,DEMOCRATIC PARTY OF KENYA,Male
MAERA JACOB NYAOSO,KISII,1344,KITUTU CENTRAL,NATIONAL AGENDA PARTY OF KENYA,Male
MAERI HILLIARY OCHOLA,MIGORI,1274,WASWETA II,INDEPENDENT,Male
MAERI RICHARD OBWOCHA,NYAMIRA,1359,BOKEIRA,CHAMA CHA MASHINANI,Male
MAERO RAPHAEL OMMBAKA,NAKURU,846,MBARUK EBURU,INDEPENDENT,Male
MAETA ISAAC MAUTIA,KISII,1335,BIRONGO,KENYA SOCIAL CONGRESS,Male
MAFUNGA BRIAN,KAKAMEGA,997,LIKUYANI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAFUNGA GRACE NASIPWONI,KAKAMEGA,995,CHEVAYWA,JUBILEE PARTY,Female
MAFUTA JAIRUS KIPNGETICH,ELGEYO MARAKWET,746,CHEPKORIO,THE NATIONAL VISION PARTY,Male
MAGAIWA MOTATIRO JOHN,MIGORI,1295,NYAMOSENSE KOMOSOKO,INDEPENDENT,Male
MAGAK DIANA AWUOR,KILIFI,70,RABAI KISURUTINI,VIBRANT DEMOCRATIC PARTY,Female
MAGAMBO SAMSON KINYUA,MERU,288,KIAGU,INDEPENDENT,Male
MAGANGA LIVERSON MWAZALA,TAITA TAVETA,118,WUMINGU KISHUSHE,JUBILEE PARTY,Male
MAGANGI ANDREW JOSEPH,NYAMIRA,1347,GACHUBA,MAENDELEO CHAP CHAP PARTY,Male
MAGASETI ANDREW ONYAMBU,NYAMIRA,1354,BOSAMARO,CHAMA CHA MASHINANI,Male
MAGATI DAVID,KISII,1322,BOBASI BOITANGARE,NATIONAL AGENDA PARTY OF KENYA,Male
MAGE JOHN NJENGA,NAIROBI CITY,1446,MABATINI,JUBILEE PARTY,Male
MAGEMBE DUNCAN OMBATI,KISII,1315,MASIGE WEST,INDEPENDENT,Male
MAGEMBE SOLOMON O,NAIROBI CITY,1388,MAKINA,PARTY OF DEMOCRATIC UNITY,Male
MAGERE FRANCIS MICHEKA,KISII,1331,BOBARACHO,KENYA AFRICAN NATIONAL UNION,Male
MAGERO BENEDICT JUMAH,BUSIA,1137,BUKHAYO WEST,INDEPENDENT,Male
MAGERO NICHOLAS WESONGA,BUSIA,1136,BUKHAYO CENTRAL,MOVEMENT FOR DEMOCRACY AND GROWTH,Male
MAGETO LAURENT OMARIBA,NAIROBI CITY,1448,NGEI,PEOPLES TRUST PARTY,Male
MAGETO SAMSON OBERA,MACHAKOS,385,TALA,INDEPENDENT,Male
MAGETO TONNY TABU,KISII,1344,KITUTU CENTRAL,REPUBLICAN LIBERTY PARTY,Male
MAGIGE DAVID SARARA,MIGORI,1300,NYABASI WEST,PROGRESSIVE PARTY OF KENYA,Male
MAGIGE KABAKA PAUL,MIGORI,1289,BUKIRA EAST,INDEPENDENT,Male
MAGIGE MAROA SAMWEL,MIGORI,1299,NYABASI EAST,MUUNGANO PARTY,Male
MAGIGE MATIKO SAMMY,MIGORI,1299,NYABASI EAST,INDEPENDENT,Male
MAGIRI WILLIAM KIRIMI,MERU,294,ABOGETA WEST,JUBILEE PARTY,Male
MAGOIGA MWITA T,MIGORI,1299,NYABASI EAST,MAENDELEO CHAP CHAP PARTY,Male
MAGOMERE JOHN OKOLA,KAKAMEGA,1011,BUTSOTSO CENTRAL,JUBILEE PARTY,Male
MAGONDA BONFASE WANDERA,BUSIA,1148,NAMBOBOTO NAMBUKU,THE LABOUR PARTY OF KENYA,Male
MAGONZI BAYA DUKA,KILIFI,58,JUNJU,CHAMA CHA MASHINANI,Male
MAGOVI JOEL GUDA,VIHIGA,1066,TAMBUA,INDEPENDENT,Male
MAGU DENNIS GICHOBI,KIRINYAGA,504,KABARE,INDEPENDENT,Male
MAGUDAH JOSEPH OKHABA,BUNGOMA,1098,TOWNSHIP,ORANGE DEMOCRATIC MOVEMENT,Male
MAGUNDA GETANGITA TITUS,MIGORI,1294,TAGARE,DEMOCRATIC PARTY OF KENYA,Male
MAGURU MAINA WA,NAIROBI CITY,1397,MWIKI,INDEPENDENT,Male
MAGUT RAJAB KIPKOSKEI,UASIN GISHU,708,NGENYILEL,INDEPENDENT,Male
MAGUT ZACHARIAH KIPLAGAT,ELGEYO MARAKWET,747,SOY NORTH,INDEPENDENT,Male
Maguto Enock Henry Asani,KISII,1340,KEGOGI,PROGRESSIVE PARTY OF KENYA,Male
MAGWABI SIMION KUPALIA,MOMBASA,27,TUDOR,UNITED DEMOCRATIC PARTY,Male
MAGWAN'GA GEORGE ODHIAMBO,HOMA BAY,1228,KOKWANYO KAKELO,INDEPENDENT,Male
MAHABA ATHUMANI SHEE,KWALE,42,KUBO SOUTH,SHIRIKISHO PARTY OF KENYA,Male
MAHAGAYU ELLAM KIVISI,NAIROBI CITY,1370,MOUNTAIN VIEW,INDEPENDENT,Male
MAHAMED SIYAT SHEIKH,MANDERA,212,TOWNSHIP.,INDEPENDENT,Male
MAHANGA OBED MWALE,TRANS NZOIA,684,MATISI,AMANI NATIONAL CONGRESS,Male
MAHAT MOHAMED ALIOW,MANDERA,195,GITHER,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAHBOOB SAID SALMIN,NAIROBI CITY,1388,MAKINA,INDEPENDENT,Male
MAHFUDH ABUBAKAR MUHAMAD,NAIROBI CITY,1384,SOUTH C,INDEPENDENT,Male
MAHIANYU KENNETH MUKIRA,NYANDARUA,453,KARAU,JUBILEE PARTY,Male
MAHINDI PAUL MWITA,MIGORI,1298,NTIMARU EAST,CHAMA CHA MASHINANI,Male
MAHMUD BORU ABBAS,TANA RIVER,95,WAYU,CHAMA CHA MASHINANI,Male
MAHUGU BENSON NYANGE,NYANDARUA,460,WERU,DEMOCRATIC PARTY OF KENYA,Male
MAHUGU JOSEPH SALEH,KAKAMEGA,993,LUMAKANDA,INDEPENDENT,Male
MAIGA HILLARY KIPKORIR,NAKURU,872,KAPTEMBWO,INDEPENDENT,Male
MAIGUA PATRICK MURAYA,NYANDARUA,464,CENTRAL,INDEPENDENT,Male
MAIKUVA ISAIAH ANDATI,KAKAMEGA,1008,SOUTH KABRAS,INDEPENDENT,Male
MAILU SAMMY MWIKYA,KITUI,340,CENTRAL,INDEPENDENT,Male
MAINA ALEX MACHARIA,NAKURU,830,MAU NAROK,MAENDELEO CHAP CHAP PARTY,Male
MAINA AMOS MUTURI,NAKURU,832,KIHINGO,INDEPENDENT,Male
MAINA ANTHONY NJOMO,LAMU,110,BAHARI,PARTY OF DEMOCRATIC UNITY,Male
MAINA ANTONY KARIUKI,NAIROBI CITY,1439,NAIROBI CENTRAL,INDEPENDENT,Male
MAINA ANTONY MUTUURA,NYERI,488,RUGI,INDEPENDENT,Male
MAINA BENARD MBUKI,MURANG'A,517,MUGURU,INDEPENDENT,Male
MAINA BONIFACE NJENGA,KIAMBU,584,RIABAI,DEMOCRATIC PARTY OF KENYA,Male
MAINA BONIFACE WAFULA,BUNGOMA,1095,SIBOTI,CHAMA MWANGAZA DAIMA,Male
MAINA CHARLES KARIA NJAHI,NAIROBI CITY,1421,UPPER SAVANNAH,JUBILEE PARTY,Male
MAINA CHARLES ONCHONG'A,KISII,1337,MONYERERO,INDEPENDENT,Male
MAINA CURTIS MACHARIA,KIAMBU,564,TOWNSHIP,INDEPENDENT,Male
MAINA EBRAHIM MWANGI,NYANDARUA,444,MURUNGARU,INDEPENDENT,Male
MAINA EDWARD NGUMI,NYERI,483,MAHIGA,FARMERS PARTY,Male
MAINA EDWIN KIRIMA,KIRINYAGA,510,KIINE,INDEPENDENT,Male
MAINA ERIC WANYOIKE,MURANG'A,517,MUGURU,INDEPENDENT,Male
MAINA FRANCIS KERU,NAIROBI CITY,1426,UMOJA I,CHAMA MWANGAZA DAIMA,Male
MAINA FRANCIS WACHIRA,NYERI,482,KARATINA TOWN,INDEPENDENT,Male
MAINA FRANCIS WANYONYI,NAIROBI CITY,1406,IMARA DAIMA,UNITED DEMOCRATIC PARTY,Male
MAINA FREDRICK MIANO,NYERI,482,KARATINA TOWN,NATIONAL RAINBOW COALITION- KENYA,Male
MAINA GEOFFREY GICHURE,NAIROBI CITY,1397,MWIKI,INDEPENDENT,Male
MAINA IAN KABIRU,LAIKIPIA,821,UMANDE,MAENDELEO CHAP CHAP PARTY,Male
MAINA IBRAHIM NGUNDO,MURANG'A,517,MUGURU,JUBILEE PARTY,Male
MAINA IBRAHIM WACHIRA,LAIKIPIA,821,UMANDE,INDEPENDENT,Male
MAINA JACKSON NDEGWA,NYERI,474,THEGU RIVER,DEMOCRATIC PARTY OF KENYA,Male
MAINA JAMES IRUNGU,MURANG'A,523,MUGOIRI,INDEPENDENT,Male
MAINA JAMES KAMAU,MURANG'A,517,MUGURU,SAFINA,Male
MAINA JAMES WAIGI,NAKURU,857,SUBUKIA,INDEPENDENT,Male
MAINA JANE WANGARI,NYERI,484,IRIA-INI,INDEPENDENT,Female
MAINA JANEMERCY WANGECHI,NAKURU,867,KIAMAINA,INDEPENDENT,Female
MAINA JESSE KOGI,NYERI,478,MAGUTU,MAENDELEO CHAP CHAP PARTY,Male
MAINA JOE KINYUA,NYANDARUA,459,GATIMU,INDEPENDENT,Male
MAINA JOEL KARURI,NAKURU,836,BIASHARA,JUBILEE PARTY,Male
MAINA JOHN KINYANJUI,MURANG'A,548,KIHUMBU-INI,PARTY OF DEMOCRATIC UNITY,Male
MAINA JOHN MUTURI,NAKURU,844,GILGIL,INDEPENDENT,Male
MAINA JOHN NJOROGE,NYANDARUA,449,WANJOHI,INDEPENDENT,Male
MAINA JOHN WAMATHAI,LAMU,110,BAHARI,MAZINGIRA GREENS PARTY OF KENYA,Male
MAINA JOSEPH CHEPKWONY,NAKURU,856,KAMARA,CHAMA CHA MASHINANI,Male
MAINA JOSEPH KARIITHI,NAIROBI CITY,1406,IMARA DAIMA,JUBILEE PARTY,Male
MAINA JOSEPH KAROKI,NAIROBI CITY,1420,MATOPENI SPRING VALLEY,MAENDELEO CHAP CHAP PARTY,Male
MAINA KEVIN WACHIURI,NAIROBI CITY,1415,DANDORA AREA IV,MAENDELEO CHAP CHAP PARTY,Male
MAINA LEONARD MUCHERU,NYANDARUA,441,ENGINEER,INDEPENDENT,Male
MAINA MARY NDUTA,KIAMBU,576,MWIHOKO,PARTY OF NATIONAL UNITY,Female
MAINA MOSES KAMAU,LAMU,110,BAHARI,DEMOCRATIC PARTY OF KENYA,Male
MAINA NDEGWA SIMON,NYERI,474,THEGU RIVER,FARMERS PARTY,Male
MAINA OSMAN WANYAMA KATTAMI,NAIROBI CITY,1366,KITISURU,INDEPENDENT,Male
MAINA PATRICK KABANGI,NYERI,480,KONYU,NATIONAL RAINBOW COALITION- KENYA,Male
MAINA PAUL IRUNGU,NAIROBI CITY,1416,KAYOLE NORTH,INDEPENDENT,Male
MAINA PAUL NG'ANG'A,NAIROBI CITY,1449,MLANGO KUBWA,INDEPENDENT,Male
MAINA PAULINE WANJIRA,NYERI,478,MAGUTU,PARTY OF NATIONAL UNITY,Female
MAINA PELAGIAH MUTHONI,MURANG'A,546,KAKUZI MITUBIRI,JUBILEE PARTY,Female
MAINA PETER MWANGI,NYANDARUA,464,CENTRAL,JUBILEE PARTY,Male
MAINA PETER MWANGI,MURANG'A,517,MUGURU,ORANGE DEMOCRATIC MOVEMENT,Male
MAINA PETER MWERI,MURANG'A,518,RWATHIA,INDEPENDENT,Male
MAINA PETER NJOROGE,NAKURU,848,MURINDATI,JUBILEE PARTY,Male
MAINA PHILLIP ONDAKO,KAKAMEGA,1033,MARAMA CENTRAL,ORANGE DEMOCRATIC MOVEMENT,Male
MAINA PHYLLIS WANJIRU,NAIROBI CITY,1395,KAHAWA,FRONTIER ALLIANCE PARTY,Female
MAINA RICHARD ODINGA,VIHIGA,1068,LUANDA TOWNSHIP,INDEPENDENT,Male
MAINA ROSEMARY KENDI,KIAMBU,572,KAHAWA SUKARI,PARTY OF NATIONAL UNITY,Female
MAINA SAMANTHAH NYAMBURA,NAIROBI CITY,1374,KILELESHWA,UKWELI PARTY,Female
MAINA SAMUEL,KIRINYAGA,500,NYANGATI,JUBILEE PARTY,Male
MAINA SAMUEL GITHAIGA,KAJIADO,912,ONGATA RONGAI,INDEPENDENT,Male
MAINA SAMUEL KAGWE,NYERI,480,KONYU,INDEPENDENT,Male
MAINA SAMUEL KAMAU,NAKURU,834,LARE,INDEPENDENT,Male
MAINA SAMUEL MARANYA,MURANG'A,519,GITUGI,PARTY OF NATIONAL UNITY,Male
MAINA SAMUEL MBUGUA,NAIROBI CITY,1412,DANDORA AREA I,INDEPENDENT,Male
MAINA SIMON MACHARIA,KIAMBU,572,KAHAWA SUKARI,INDEPENDENT,Male
MAINA STEPHEN NDUNGU,KAJIADO,911,OLKERI,INDEPENDENT,Male
MAINA TIRDEO TIMOTHY,MURANG'A,538,NGINDA,INDEPENDENT,Male
MAINA WILSON KANYI,NAIROBI CITY,1383,MUGUMU-INI,JUBILEE PARTY,Male
MAINDI GENTRIX NALIAKA,BUNGOMA,1086,WEST NALONDO,INDEPENDENT,Female
MAINGA JACKSON MULINGE,MAKUENI,418,MUKAA,INDEPENDENT,Male
MAINGA JOHN KIMANTHI,KITUI,352,KWAVONZA YATTA,PARTY OF INDEPENDENT CANDIDATES OF KENYA,Male
MAINGA MUEMA BONFACE,KISII,1344,KITUTU CENTRAL,INDEPENDENT,Male
MAINGA VICTOR NYABWARI,NAIROBI CITY,1382,NAIROBI WEST,INDEPENDENT,Male
MAINGI ALBERT MWANGI,MERU,283,KIIRUA NAARI,MAZINGIRA GREENS PARTY OF KENYA,Male
MAINGI ALEXANDER KYALO,MAKUENI,424,WOTE,MUUNGANO PARTY,Male
MAINGI FRANCIS MUNYAO,MACHAKOS,379,IKOMBE,MUUNGANO PARTY,Male
MAINGI MATANO MWEU,KILIFI,63,MARIAKANI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAINGI MICHEAL MUTUNGA,MACHAKOS,384,KANGUNDO WEST,NATIONAL PARTY OF KENYA,Male
MAINGI PATRICK MWENDWA,MOMBASA,4,CHANGAMWE,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAINGI RICHARD KIILU,MAKUENI,411,TULIMANI,INDEPENDENT,Male
MAINGI RONNY KABURU,MERU,281,TIMAU,INDEPENDENT,Male
MAINGI VINCENT KIKUMU,MOMBASA,11,BAMBURI,JUBILEE PARTY,Male
MAINYA KENNEDY MICHIRA,KISII,1330,KIAMOKAMA,ORANGE DEMOCRATIC MOVEMENT,Male
MAIRAH HEVRONE KILLMESS,MIGORI,1288,MUHURU,ORANGE DEMOCRATIC MOVEMENT,Male
MAISIODO LEONARD,NAROK,900,SUSWA,KENYA AFRICAN NATIONAL UNION,Male
MAITAI DAVID MWANGI,NYANDARUA,464,CENTRAL,INDEPENDENT,Male
MAITEKA DOUGLAS MACHUKI,KISII,1322,BOBASI BOITANGARE,CHAMA CHA MASHINANI,Male
MAITHA DOMINIC NDONYE,MACHAKOS,396,MUTHWANI,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAITHA MASHA KADENGE,KILIFI,73,JARIBUNI,DEVOLUTION PARTY OF KENYA,Male
MAITHA NICHOLAS NDUNDA,MAKUENI,439,THANGE,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAITHA SAMMY MUTUA,MAKUENI,438,MTITO ANDEI,NATIONAL RAINBOW COALITION,Male
MAITHYA DOMINIC NGUMBI,MURANG'A,533,KIMORORI WEMPA,MAENDELEO CHAP CHAP PARTY,Male
MAITHYA MUSANGO,NAIROBI CITY,1409,PIPELINE,INDEPENDENT,Male
MAITHYA STEPHEN KYALO,KITUI,340,CENTRAL,NATIONAL RAINBOW COALITION,Male
MAIYANI FRANK NJURURI,NYERI,488,RUGI,KENYA AFRICAN NATIONAL UNION,Male
MAIYO CHARLES JACOB,NANDI,757,KEMELOI-MARABA,JUBILEE PARTY,Male
MAIYO ERICK KIPSANG,NAKURU,850,KERINGET,CHAMA CHA MASHINANI,Male
MAIYO NORBERT KIPKORIR,NANDI,780,SANGALO KEBULONIK,INDEPENDENT,Male
MAJALE LEVIS O W,BUSIA,1150,AGENG'A NANGUBA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAJANGA SYLVESTER ODHIAMBO,TRANS NZOIA,685,TUWANI,CHAMA MWANGAZA DAIMA,Male
MAJANI SAIDI ALI,KWALE,32,UKUNDA,JUBILEE PARTY,Male
MAJANJA GERISHOM LUJITIO,KAKAMEGA,1046,ISUKHA WEST,UNITED DEMOCRATIC PARTY,Male
MAJI JOHN OTIENO,HOMA BAY,1236,KENDU BAY TOWN,INDEPENDENT,Male
MAJIWA GEOPHREY ODHIAMBO,NAIROBI CITY,1401,BABA DOGO,ORANGE DEMOCRATIC MOVEMENT,Male
MAJIWA JOHN ANGOLO,MIGORI,1265,NORTH SAKWA,GREEN CONGRESS OF KENYA,Male
MAJIWA VICTOR ONYANGO,HOMA BAY,1225,WEST KAMAGAK,AMANI NATIONAL CONGRESS,Male
MAJONGO ANDRIANO ONCHARI,KISII,1332,KISII CENTRAL,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAJONI GEORGE MASINGO,BUSIA,1137,BUKHAYO WEST,MOVEMENT FOR DEMOCRACY AND GROWTH,Male
MAJOR SAMWEL ISIAHO,NAIROBI CITY,1427,UMOJA II,INDEPENDENT,Male
MAKAA STEPHEN KATUMO MASAKU,MAKUENI,422,KILUNGU,MUUNGANO PARTY,Male
MAKACHIA PATROBA MOSES,VIHIGA,1071,LUANDA SOUTH,INDEPENDENT,Male
MAKAL LOLUKA SOLOMON,BARINGO,782,KOLOWA,KENYA AFRICAN NATIONAL UNION,Male
MAKALE PATRICK MUKONGOLO,KAKAMEGA,996,LWANDETI,INDEPENDENT,Male
MAKALI KENNEDY MULI,MACHAKOS,373,EKALAKALA,INDEPENDENT,Male
MAKAMBI JONES OMBORI,NYAMIRA,1356,TOWNSHIP,MAENDELEO CHAP CHAP PARTY,Male
MAKAMBI ROBERT MOKUA,KISII,1313,BOKIMONGE,PEOPLES EMPOWERMENT PARTY,Male
MAKAME SIMON NZAI,KILIFI,70,RABAI KISURUTINI,SHIRIKISHO PARTY OF KENYA,Male
MAKAN ANTHONY KIBET,TRANS NZOIA,686,SABOTI,INDEPENDENT,Male
MAKANDA NORMAN ANJIA,BUSIA,1134,BUKHAYO NORTH WALTSI,INDEPENDENT,Male
MAKANGA DAVID MURICHO,BUNGOMA,1115,MBAKALO,ORANGE DEMOCRATIC MOVEMENT,Male
MAKANGA FRANCIS MUSIEKA,VIHIGA,1073,NORTH EAST BUNYORE,INDEPENDENT,Male
MAKANGA PHILIP OSINDE,VIHIGA,1073,NORTH EAST BUNYORE,CITIZENS CONVENTION PARTY,Male
MAKANI HESBON NATSE,VIHIGA,1061,SHIRU,JUBILEE PARTY,Male
MAKANI PIUS,MOMBASA,21,MTONGWE,CHAMA CHA UZALENDO,Male
MAKANYANGA WYCLIFFE NYONGESA,KAKAMEGA,1000,NZOIA,INDEPENDENT,Male
Makarani Fadhili Mwalimu,MOMBASA,1,PORT REITZ,ORANGE DEMOCRATIC MOVEMENT,Male
MAKARI DADSON MACHARIA,NYERI,476,GAKAWA,MAENDELEO CHAP CHAP PARTY,Male
MAKARI GEORGE WASIKE,BUNGOMA,1100,MUSIKOMA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKATHIMO FRANCIS GIKUNDI,MERU,284,RUIRI RWARERA,JUBILEE PARTY,Male
MAKATIANI HERBERT SORE,KAKAMEGA,1044,ISUKHA SOUTH,ORANGE DEMOCRATIC MOVEMENT,Male
MAKATO THOMAS KYALO,MAKUENI,429,NZAUI KILILI KALAMBA,MAENDELEO CHAP CHAP PARTY,Male
MAKAU ANTONY NZOKA,MACHAKOS,404,KOLA,CHAMA CHA UZALENDO,Male
MAKAU BONFACE MUSYOKI,MACHAKOS,386,MATUNGULU NORTH,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAKAU BONIFACE KIOKO,MAKUENI,428,KATHONZWENI,NEW DEMOCRATS,Male
MAKAU DENNIS MUTINDA,MACHAKOS,404,KOLA,PEOPLES TRUST PARTY,Male
MAKAU FREDRICK MUNYWOKI,NAKURU,871,LONDON,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAKAU GEORGE MUASYA,MAKUENI,424,WOTE,NATIONAL RAINBOW COALITION,Male
MAKAU MICHAEL MUKUNA,NAIROBI CITY,1448,NGEI,INDEPENDENT,Male
MAKAU OBED SOMBA,MACHAKOS,372,MASINGA CENTRAL,JUBILEE PARTY,Male
MAKAU SARAH,KITUI,344,MUI,JUBILEE PARTY,Female
MAKENGE PETER NGARI,EMBU,328,NTHAWA,MAENDELEO CHAP CHAP PARTY,Male
MAKENZI JAPHET KARISA,NAIROBI CITY,1381,KAREN,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
MAKENZI JOHN ASENJI,VIHIGA,1058,NORTH MARAGOLI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKEO STANLEY MGHAMBWA,TAITA TAVETA,126,SAGALLA,INDEPENDENT,Male
MAKET PATRICK PKANAN,WEST POKOT,644,SIYOI,CHAMA CHA MASHINANI,Male
MAKETE NABANGI PAUL,KAKAMEGA,998,SANGO,JUBILEE PARTY,Male
MAKEWA STANLEY MUTHIANI,MAKUENI,417,KASIKEU,CHAMA CHA MASHINANI,Male
MAKHABILA MUSA WANGILA,KAKAMEGA,992,LUGARI,AMANI NATIONAL CONGRESS,Male
MAKHAKARA JESSE WAFULA,BUNGOMA,1117,MILIMA,INDEPENDENT,Male
MAKHANDIA BENJAMIN WAKHUNGU,BUNGOMA,1091,KHASOKO,AMANI NATIONAL CONGRESS,Male
MAKHANDIAS EDWARD OUMAH,BUNGOMA,1091,KHASOKO,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKHANU CORNELIUS WANJALA,BUNGOMA,1099,KHALABA,AMANI NATIONAL CONGRESS,Male
MAKHANU JOHN CHINGI,TRANS NZOIA,694,SINYERERE,INDEPENDENT,Male
MAKHANU JOSEPHAT NAMASWA,BUNGOMA,1079,KAPKATENY,FARMERS PARTY,Male
MAKHANU JUSTUS MANYORORI,KAKAMEGA,998,SANGO,INDEPENDENT,Male
MAKHANU MILDRED NAFUNA,BUSIA,1126,MALABA SOUTH,CHAMA CHA MASHINANI,Female
MAKHANU ROBERT KUNDU,KAKAMEGA,999,KONGONI,ORANGE DEMOCRATIC MOVEMENT,Male
MAKHANU SIMON NYONGESA,TRANS NZOIA,689,WAITALUK,JUBILEE PARTY,Male
MAKHANU VIOLET NAMAEMBA,BUNGOMA,1104,MIHUU,ORANGE DEMOCRATIC MOVEMENT,Female
MAKHULO RICHARD KOKO,BUSIA,1141,BURUMBA,DEMOCRATIC PARTY OF KENYA,Male
MAKINDIBA JARED ONWONG'A,KISII,1325,BOSOTI SENGERA,KENYA AFRICAN NATIONAL UNION,Male
MAKLAP STEPHEN,BARINGO,781,TIRIOKO,PARTY FOR DEVELOPMENT AND REFORM,Male
MAKO JACINTA KHABETSA,UASIN GISHU,712,KAPSAOS,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Female
MAKO TIMOTHY OLE,NAROK,910,NAIKARRA,CHAMA CHA MASHINANI,Male
MAKOBA ANTONINA EGESA,UASIN GISHU,718,KIMUMU,AMANI NATIONAL CONGRESS,Female
MAKOKHA ALEX BARASA,BUSIA,1143,KINGANDOLE,JUBILEE PARTY,Male
MAKOKHA ANTONY JUMA,BUNGOMA,1118,NDALU TABANI,INDEPENDENT,Male
MAKOKHA ARAMIS NAKHONE,BUSIA,1135,BUKHAYO EAST,MAENDELEO DEMOCRATIC PARTY,Male
MAKOKHA BONVENTURE OKWACH,BUSIA,1136,BUKHAYO CENTRAL,AMANI NATIONAL CONGRESS,Male
MAKOKHA CHRISPINO NDOMBI,KAKAMEGA,1019,BUNYALA CENTRAL,PROGRESSIVE PARTY OF KENYA,Male
MAKOKHA CRISANDOS WANAMBISI,BUNGOMA,1077,CHESIKAKI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKOKHA DOUGLAS WANJALA,BUNGOMA,1086,WEST NALONDO,CHAMA CHA MASHINANI,Male
MAKOKHA FREDRICK A,KAKAMEGA,1031,NAMAMALI,JUBILEE PARTY,Male
MAKOKHA FREDRICK WAFULA MUYEKHO,BUNGOMA,1104,MIHUU,UNITED DEMOCRATIC PARTY,Male
MAKOKHA HUMPHREY WAMALWA,BUNGOMA,1111,KIBINGEI,INDEPENDENT,Male
MAKOKHA JOHNSTONE BARASA,KAKAMEGA,1005,BUTALI CHEGULO,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKOKHA JOSEPH LUMBASY,KAKAMEGA,1016,SHINOYI-SHIKOMARI-ESUMEYIA,UNITED DEMOCRATIC PARTY,Male
MAKOKHA JUSTUS KIBABA,BUNGOMA,1111,KIBINGEI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKOKHA LISBON BUSOLO,NAKURU,841,OLKARIA,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
MAKOKHA LUKE LUNANI,BUNGOMA,1116,NAITIRI KABUYEFWE,INDEPENDENT,Male
MAKOKHA PAUL JUMA,BUSIA,1137,BUKHAYO WEST,INDEPENDENT,Male
MAKOKHA STEPHEN M,BUNGOMA,1115,MBAKALO,INDEPENDENT,Male
MAKOKHA STEPHEN TUBEYI,KAKAMEGA,1025,MALAHA ISONGO MAKUNGA,JUBILEE PARTY,Male
MAKOKHA VINCENT TENGEYE,BUNGOMA,1111,KIBINGEI,ORANGE DEMOCRATIC MOVEMENT,Male
MAKOMERE NANDWA BORNFACE,KAKAMEGA,1012,SHEYWE,JUBILEE PARTY,Male
MAKORI ANNE WACEKE,NYAMIRA,1359,BOKEIRA,JUBILEE PARTY,Female
MAKORI AUDRIAN NYASOKO,KISII,1303,BOMORENDA,INDEPENDENT,Male
MAKORI CHARLES ONGAGAH,KISII,1328,MASIMBA,MUUNGANO PARTY,Male
MAKORI DAGLAS MORERI,KISII,1311,BOMBABA BORABU,INDEPENDENT,Male
MAKORI ELIJAH OBWOGI,KISII,1319,BASI BOGETAORIO,INDEPENDENT,Male
